TIME [ps]	E_TOT [kJ/mol]	E_POT [kJ/mol]	TEMP. [K]	PRES. [kJ/mol/nm^3]
1.987000	-523.886324	-598.326714	47.775621	11.912963	
1.988000	-523.886322	-598.312646	47.766594	11.911484	
1.989000	-523.886321	-598.297974	47.757178	11.909909	
1.990000	-523.886320	-598.282721	47.747389	11.908240	
1.991000	-523.886319	-598.266909	47.737242	11.906480	
1.992000	-523.886317	-598.250562	47.726752	11.904629	
1.993000	-523.886316	-598.233702	47.715931	11.902689	
1.994000	-523.886315	-598.216351	47.704796	11.900662	
1.995000	-523.886314	-598.198530	47.693360	11.898550	
1.996000	-523.886312	-598.180262	47.681636	11.896354	
1.997000	-523.886311	-598.161566	47.669638	11.894075	
1.998000	-523.886310	-598.142464	47.657379	11.891715	
1.999000	-523.886309	-598.122975	47.644871	11.889275	
2.000000	-523.886308	-598.103117	47.632128	11.886757	
